SAMEA2620570_2349695_5	4577.GRMZM2G041332_P01	4.9e-98	323.0					euNOG[57]	COG0536@NOG,KOG1489@euNOG	KOG1489|3.74456642044e-122|412.698272705	J	GTP-binding protein
SAMEA2620570_2523411_8	39946.BGIOSGA018790-PA	0.0	1330.7	POLR2A	GO:0000003,GO:0000075,GO:0000077,GO:0000226,GO:0000278,GO:0000280,GO:0000375,GO:0000377,GO:0000398,GO:0000428,GO:0001055,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003899,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005665,GO:0005694,GO:0005700,GO:0005703,GO:0005737,GO:0005739,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006351,GO:0006352,GO:0006354,GO:0006355,GO:0006366,GO:0006367,GO:0006368,GO:0006370,GO:0006396,GO:0006397,GO:0006464,GO:0006468,GO:0006479,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007052,GO:0007067,GO:0007093,GO:0007095,GO:0007275,GO:0007346,GO:0007369,GO:0008150,GO:0008152,GO:0008213,GO:0008356,GO:0008380,GO:0009058,GO:0009059,GO:0009299,GO:0009452,GO:0009653,GO:0009790,GO:0009792,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010458,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010564,GO:0010604,GO:0010948,GO:0016032,GO:0016043,GO:0016070,GO:0016071,GO:0016310,GO:0016591,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0022402,GO:0030880,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031570,GO:0031572,GO:0031974,GO:0031981,GO:0032259,GO:0032501,GO:0032502,GO:0032774,GO:0032991,GO:0033554,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0036211,GO:0036260,GO:0040008,GO:0040009,GO:0040010,GO:0042789,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0043412,GO:0043414,GO:0043581,GO:0043900,GO:0043902,GO:0043903,GO:0043933,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044764,GO:0044767,GO:0044773,GO:0044774,GO:0045927,GO:0045935,GO:0046483,GO:0046782,GO:0048285,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048524,GO:0048598,GO:0048856,GO:0050434,GO:0050789,GO:0050792,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051301,GO:0051704,GO:0051716,GO:0051726,GO:0055029,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0071822,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:2000112,GO:2001141	K03006		euNOG[57]	COG0086@NOG,KOG0260@euNOG	KOG0260|0.0|1178.51391602	K	DNA-directed RNA Polymerase
SAMEA2620570_292808_12	39946.BGIOSGA040031-PA	2.5e-117	384.7			K03977		euNOG[57]	0IU3H@euNOG,COG1160@NOG	0IU3H|5.00435099673e-153|514.509460449	J	GTPase that plays an essential role in the late steps of ribosome biogenesis (By similarity)
SAMEA2621221_1194624_4	34740.HMEL015763-PA	5.1e-156	515.8		GO:0000375,GO:0000377,GO:0000381,GO:0000398,GO:0002376,GO:0003674,GO:0003676,GO:0003723,GO:0003724,GO:0003729,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005694,GO:0005700,GO:0005703,GO:0005856,GO:0005875,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006396,GO:0006397,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006955,GO:0006959,GO:0007275,GO:0007399,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0008380,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009607,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010608,GO:0010629,GO:0015630,GO:0016070,GO:0016071,GO:0016246,GO:0016441,GO:0016458,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019219,GO:0019222,GO:0019439,GO:0019637,GO:0019693,GO:0019730,GO:0022008,GO:0030154,GO:0030529,GO:0031047,GO:0031323,GO:0032501,GO:0032502,GO:0032991,GO:0034641,GO:0034655,GO:0035194,GO:0040029,GO:0042278,GO:0042454,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043234,GO:0043484,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044270,GO:0044281,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044710,GO:0044763,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0048024,GO:0048519,GO:0048731,GO:0048856,GO:0048869,GO:0050684,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051704,GO:0051707,GO:0055086,GO:0060255,GO:0065007,GO:0070035,GO:0071011,GO:0071013,GO:0071704,GO:0072521,GO:0072523,GO:0080090,GO:0090304,GO:0097159,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	K12823		artNOG[6]	036AJ@artNOG,09T47@biNOG,0SR8N@inNOG,0TAU3@lepNOG,0V42W@meNOG,12N1A@opiNOG,COG0513@NOG,KOG0331@euNOG	KOG0331|3.97741979212e-126|426.295837402	A	(RNA) helicase
SAMEA2621221_2388300_7	29760.VIT_15s0046g03400.t01	9.6e-88	288.3		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464			virNOG[6]	1BKSY@strNOG,1DU35@virNOG,COG0190@NOG,KOG0089@euNOG	KOG0089|2.48243528668e-101|343.454772949	H	methylenetetrahydrofolate dehydrogenase
SAMEA2621221_410743_5	4081.Solyc12g044340.1.1	7.5e-26	83.8					virNOG[6]	0IIJT@euNOG,0XP31@NOG,1BIWT@strNOG,1DWU1@virNOG	0IIJT|1.42901210086e-33|118.608589172	S	Coiled-coil domain containing 111
SAMEA2620756_1071958_6	5762.XP_002671327.1	6.5e-50	162.3	RIMKLB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0008152,GO:0016874,GO:0016879,GO:0044424,GO:0044464,GO:0072590,GO:0072591	K18310,K18311		euNOG[57]	0IGDC@euNOG,COG0189@NOG	0IGDC|1.43869573353e-58|201.897445679	J	ribosomal modification protein rimK-like family member
SAMEA2620756_77093_48	6085.XP_002165834	2.3e-183	603.8					meNOG[21]	0IT57@euNOG,0WIS7@meNOG,13FNX@opiNOG,COG1154@NOG	0IT57|8.65100120603e-291|972.666137695	H	synthase
SAMEA2623868_1205902_2	10020.ENSDORP00000004905	7.6e-82	264.9	HIST2H3D				maNOG[6]	0A6N5@biNOG,0DTKF@chorNOG,0UUX3@maNOG,0VHGA@meNOG,13PQG@opiNOG,192U0@roNOG,1B5EW@spriNOG,1D2XW@veNOG,COG2036@NOG,KOG1745@euNOG	0DTKF|9.63404285044e-102|344.140930176	B	histone H3
SAMEA2623868_3012728_14	7425.NV15215-PA	1.1e-118	390.9		GO:0003674,GO:0003824,GO:0004019,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0007275,GO:0007399,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009165,GO:0009987,GO:0016874,GO:0016879,GO:0018130,GO:0019438,GO:0019637,GO:0022008,GO:0030154,GO:0032501,GO:0032502,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044710,GO:0044763,GO:0046483,GO:0048731,GO:0048856,GO:0048869,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	K01939		artNOG[6]	033EE@artNOG,09VSS@biNOG,0S3HZ@hymNOG,0SQ6K@inNOG,0V6RR@meNOG,12PGH@opiNOG,COG0104@NOG,KOG1355@euNOG	KOG1355|4.17227109461e-145|488.683898926	F	Plays an important role in the de novo pathway and in the salvage pathway of purine nucleotide biosynthesis. Catalyzes the first
SAMEA2623275_2099480_8	10228.TriadP18453	4.5e-99	325.4	TYMS	GO:0000082,GO:0000083,GO:0000166,GO:0000278,GO:0001101,GO:0001501,GO:0001654,GO:0002064,GO:0002065,GO:0002066,GO:0002069,GO:0002070,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003824,GO:0004799,GO:0005488,GO:0005515,GO:0005542,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005759,GO:0005829,GO:0005975,GO:0005976,GO:0006082,GO:0006139,GO:0006206,GO:0006213,GO:0006220,GO:0006221,GO:0006231,GO:0006259,GO:0006260,GO:0006281,GO:0006355,GO:0006357,GO:0006520,GO:0006575,GO:0006725,GO:0006732,GO:0006753,GO:0006760,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0007049,GO:0007154,GO:0007165,GO:0007275,GO:0007399,GO:0007423,GO:0007568,GO:0007584,GO:0007623,GO:0008144,GO:0008150,GO:0008152,GO:0008168,GO:0009058,GO:0009059,GO:0009112,GO:0009116,GO:0009117,GO:0009123,GO:0009124,GO:0009129,GO:0009130,GO:0009157,GO:0009162,GO:0009163,GO:0009165,GO:0009176,GO:0009177,GO:0009219,GO:0009221,GO:0009262,GO:0009263,GO:0009265,GO:0009394,GO:0009605,GO:0009636,GO:0009653,GO:0009719,GO:0009725,GO:0009790,GO:0009792,GO:0009888,GO:0009889,GO:0009987,GO:0009991,GO:0010033,GO:0010171,GO:0010243,GO:0010468,GO:0010556,GO:0014070,GO:0016020,GO:0016032,GO:0016597,GO:0016740,GO:0016741,GO:0018130,GO:0019048,GO:0019087,GO:0019088,GO:0019219,GO:0019222,GO:0019438,GO:0019637,GO:0019692,GO:0019752,GO:0019842,GO:0019860,GO:0019866,GO:0020021,GO:0021700,GO:0022008,GO:0022402,GO:0022403,GO:0023052,GO:0030154,GO:0030855,GO:0031090,GO:0031099,GO:0031100,GO:0031323,GO:0031326,GO:0031406,GO:0031667,GO:0031960,GO:0031966,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0032259,GO:0032501,GO:0032502,GO:0032570,GO:0033189,GO:0033273,GO:0033554,GO:0033993,GO:0034097,GO:0034641,GO:0034645,GO:0034654,GO:0035556,GO:0035821,GO:0036094,GO:0040007,GO:0042083,GO:0042221,GO:0042493,GO:0042558,GO:0042802,GO:0042803,GO:0043010,GO:0043167,GO:0043168,GO:0043170,GO:0043200,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043436,GO:0044003,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044428,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044710,GO:0044763,GO:0044764,GO:0044767,GO:0044770,GO:0044772,GO:0045471,GO:0046073,GO:0046078,GO:0046134,GO:0046385,GO:0046483,GO:0046653,GO:0046683,GO:0046983,GO:0048015,GO:0048017,GO:0048037,GO:0048468,GO:0048469,GO:0048511,GO:0048513,GO:0048545,GO:0048565,GO:0048589,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051186,GO:0051216,GO:0051252,GO:0051325,GO:0051329,GO:0051384,GO:0051593,GO:0051701,GO:0051704,GO:0051716,GO:0051817,GO:0055086,GO:0055123,GO:0060041,GO:0060255,GO:0060429,GO:0060574,GO:0060575,GO:0060576,GO:0061448,GO:0065007,GO:0065008,GO:0070013,GO:0071704,GO:0072341,GO:0072527,GO:0072528,GO:0080090,GO:0090304,GO:0090407,GO:0097159,GO:0097305,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901654,GO:1901657,GO:1901659,GO:1901698,GO:1901700,GO:2000112,GO:2001141	K00560		meNOG[21]	0V6C6@meNOG,12NX6@opiNOG,COG0207@NOG,KOG0673@euNOG	KOG0673|6.50152396439e-143|482.002410889	F	thymidylate synthase
SAMEA2623275_815365_5	5270.UM01067P0	3.6e-72	238.7	FGSG_06799	GO:0000287,GO:0000932,GO:0000956,GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0004532,GO:0004534,GO:0004536,GO:0004540,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0007089,GO:0007346,GO:0008150,GO:0008152,GO:0008409,GO:0009056,GO:0009057,GO:0009987,GO:0010467,GO:0010564,GO:0016070,GO:0016071,GO:0016072,GO:0016075,GO:0016787,GO:0016788,GO:0016796,GO:0016896,GO:0019439,GO:0022613,GO:0030529,GO:0032991,GO:0034470,GO:0034641,GO:0034655,GO:0034660,GO:0034661,GO:0035770,GO:0042254,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0046872,GO:0048471,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051726,GO:0065007,GO:0070651,GO:0071704,GO:0071840,GO:0090068,GO:0090304,GO:0090305,GO:1900087,GO:1901360,GO:1901361,GO:1901575,GO:1901987,GO:1901989,GO:1901990,GO:1901992,GO:2000045	K12618		fuNOG[21]	091YC@basNOG,0PGRH@fuNOG,12PDD@opiNOG,COG5049@NOG,KOG2044@euNOG	KOG2044|3.92073013305e-124|418.977813721	A	5'-3' exoribonuclease
SAMEA2623275_91194_15	29760.VIT_03s0180g00010.t01	6.1e-82	267.2		GO:0003674,GO:0003824,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005783,GO:0005829,GO:0005911,GO:0006508,GO:0006950,GO:0006952,GO:0006970,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0009506,GO:0009507,GO:0009536,GO:0009607,GO:0009620,GO:0009628,GO:0009651,GO:0016787,GO:0019538,GO:0030054,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0048046,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0055044,GO:0070011,GO:0071704	K01365,K16292		virNOG[6]	1BKD9@strNOG,1DWX4@virNOG,COG4870@NOG,KOG1543@euNOG,KOG4296@euNOG	1DWX4|3.90354392719e-91|309.725372314	O	cysteine
SAMEA2620979_1030259_8	402676.XP_002172440.1	4.1e-284	938.6	HSP70	GO:0000060,GO:0000166,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0000974,GO:0001882,GO:0001883,GO:0002181,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005829,GO:0005844,GO:0005886,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006355,GO:0006412,GO:0006457,GO:0006605,GO:0006606,GO:0006612,GO:0006613,GO:0006614,GO:0006616,GO:0006626,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006839,GO:0006886,GO:0006913,GO:0006950,GO:0006996,GO:0007005,GO:0007275,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009266,GO:0009277,GO:0009408,GO:0009628,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0015031,GO:0016020,GO:0016023,GO:0016043,GO:0016462,GO:0016482,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017038,GO:0017076,GO:0017111,GO:0019219,GO:0019222,GO:0019439,GO:0019538,GO:0019637,GO:0019693,GO:0030312,GO:0030529,GO:0030554,GO:0031090,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031410,GO:0031974,GO:0031981,GO:0031982,GO:0031988,GO:0032501,GO:0032502,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033036,GO:0033365,GO:0033554,GO:0034504,GO:0034605,GO:0034613,GO:0034641,GO:0034645,GO:0034655,GO:0035639,GO:0036094,GO:0042026,GO:0042278,GO:0042454,GO:0042470,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0043581,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044267,GO:0044270,GO:0044281,GO:0044422,GO:0044424,GO:0044428,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044710,GO:0044744,GO:0044763,GO:0044765,GO:0044767,GO:0045047,GO:0045184,GO:0045892,GO:0045934,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0046907,GO:0048519,GO:0048523,GO:0048770,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051082,GO:0051169,GO:0051170,GO:0051171,GO:0051172,GO:0051179,GO:0051234,GO:0051252,GO:0051253,GO:0051641,GO:0051649,GO:0051716,GO:0055085,GO:0055086,GO:0060255,GO:0061077,GO:0065002,GO:0065007,GO:0070013,GO:0070585,GO:0070727,GO:0070972,GO:0071702,GO:0071704,GO:0071806,GO:0071840,GO:0071944,GO:0072521,GO:0072523,GO:0072594,GO:0072599,GO:0072655,GO:0080090,GO:0097159,GO:1901135,GO:1901136,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658,GO:2000112,GO:2000113,GO:2001141	K03283		fuNOG[21]	03IP6@ascNOG,0PFQW@fuNOG,12PIY@opiNOG,COG0443@NOG,KOG0101@euNOG	12PIY|0.0|1238.62365723	O	heat shock
SAMEA2620979_1101247_12	7159.AAEL017186-PA	2.7e-27	87.6			K15255		artNOG[6]	03651@artNOG,0A3IJ@biNOG,0SRGM@inNOG,0VDCT@meNOG,12Q40@opiNOG,COG0507@NOG,KOG0987@euNOG	0VDCT|9.4948119635e-41|143.434371948	L	PIF1 5'-to-3' DNA helicase homolog (S. cerevisiae)
SAMEA2620979_1151402_22	45157.CMD098CT	1.3e-32	109.0	FAM108B1	GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			euNOG[57]	COG1073@NOG,KOG1552@euNOG	KOG1552|2.73212048854e-46|161.088775635	O	Family with sequence similarity 108, member
