SAMEA2620979_1214679_21	647113.Metok_0245	1.7e-83	273.2	PURF		K00764	GLUPRT	arNOG[11]	0KRNN@eurNOG,0WQKN@methNOG,COG0034@NOG,arCOG00093@arNOG	0KRNN|1.3638679952e-98|326.823822021	F	glutamine phosphoribosylpyrophosphate amidotransferase
SAMEA2620979_1299418_1	572546.Arcpr_0091	1.3e-33	107.6	GYRB	GO:0003674,GO:0003824,GO:0003916,GO:0003918,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006259,GO:0006260,GO:0006261,GO:0006265,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0007059,GO:0008094,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009295,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0034641,GO:0034645,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044270,GO:0044281,GO:0044424,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0061505,GO:0071103,GO:0071704,GO:0072521,GO:0072523,GO:0090304,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658	K02470		arNOG[11]	02H1G@arcNOG,0KRJE@eurNOG,COG0187@NOG,arCOG04371@arNOG	0KRJE|8.04992860022e-38|130.639038086	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)
SAMEA2620979_1389619_1	591019.Shell_0833	3.3e-58	190.1	ELP3		K07739		arNOG[11]	0FB6M@creNOG,COG1243@NOG,arCOG01361@arNOG	arCOG01361|1.9650514581e-75|255.382354736	K	histone acetyltransferase, ELP3 family
SAMEA2620979_1404549_16	436308.Nmar_1119	6.7e-62	202.4	PURD		K01945	PRAGSr	arNOG[11]	1CBI2@thaNOG,COG0151@NOG,arCOG04415@arNOG	arCOG04415|8.35369205239e-86|282.803192139	F	phosphoribosylamine--glycine ligase (EC 6.3.4.13)
SAMEA2620979_142417_5	309800.HVO_1234	2.8e-95	309.8	PHR4		K06876		arNOG[11]	0KSQU@eurNOG,0RG7W@halNOG,COG3046@NOG,arCOG02839@arNOG	arCOG02839|1.56814611734e-135|454.142059326	S	photolyase-related protein
SAMEA2620979_1481628_36	274854.MG2_0927	5.7e-69	222.0	THYA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	K00560	DHFS,TMDS	arNOG[11]	0KVHJ@eurNOG,COG0207@NOG,arCOG03214@arNOG	0KVHJ|1.27647420622e-51|169.963104248	F	thymidylate synthase (EC 2.1.1.45)
SAMEA2620979_1506124_74	589924.Ferp_0317	0.0	1368.7	CARB		K01955		arNOG[11]	02H9R@arcNOG,0KS81@eurNOG,COG0458@NOG,arCOG01594@arNOG	0KS81|0.0|1546.89929199	E	Carbamoyl-phosphate synthetase ammonia chain
SAMEA2620979_1664180_10	453591.Igni_1287	1.4e-36	119.0	GYY_05165		K03726		arNOG[11]	0FB7U@creNOG,COG1204@NOG,arCOG00553@arNOG	arCOG00553|1.09146934426e-67|227.58757019	L	helicase
SAMEA2620979_1670346_9	644295.Metev_0523	2.8e-149	491.5	ACSA		K01895		arNOG[11]	0KRI7@eurNOG,0WKAT@methaNOG,COG0365@NOG,arCOG01529@arNOG	arCOG01529|1.49417304355e-194|649.008728027	I	synthetase
SAMEA2620979_181175_33	188937.MA1584	9.8e-43	137.5	GYRB	GO:0003674,GO:0003824,GO:0003916,GO:0003918,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006259,GO:0006260,GO:0006261,GO:0006265,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0007059,GO:0008094,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009295,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0034641,GO:0034645,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044270,GO:0044281,GO:0044424,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0061505,GO:0071103,GO:0071704,GO:0072521,GO:0072523,GO:0090304,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658	K02470		arNOG[11]	0KRJE@eurNOG,0WKE3@methaNOG,COG0187@NOG,arCOG04371@arNOG	0KRJE|1.85804591105e-45|155.710388184	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)
SAMEA2620979_1887267_11	693661.Arcve_1814	1.1e-94	310.8	ELP3		K07739		arNOG[11]	02HFW@arcNOG,0KR9Y@eurNOG,COG1243@NOG,arCOG01361@arNOG	arCOG01361|1.26345521465e-128|420.49005127	K	histone acetyltransferase, ELP3 family
SAMEA2620979_203537_14	693661.Arcve_1814	8.4e-86	281.5	ELP3		K07739		arNOG[11]	02HFW@arcNOG,0KR9Y@eurNOG,COG1243@NOG,arCOG01361@arNOG	arCOG01361|1.32842430837e-126|421.768463135	K	histone acetyltransferase, ELP3 family
SAMEA2620979_282473_7	64091.VNG0123G	7.9e-98	320.6			K06147,K06148,K11085		arNOG[11]	0KRPM@eurNOG,0RG3T@halNOG,COG1132@NOG,arCOG02841@arNOG	0KRPM|1.39094669871e-163|546.80456543	V	ABC transporter
SAMEA2620979_335054_50	273075.Ta1055	5.6e-44	141.6	GYRB	GO:0003674,GO:0003824,GO:0003916,GO:0003918,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006259,GO:0006260,GO:0006261,GO:0006265,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0007059,GO:0008094,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009295,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0034641,GO:0034645,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044270,GO:0044281,GO:0044424,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0061505,GO:0071103,GO:0071704,GO:0072521,GO:0072523,GO:0090304,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658	K02470		arNOG[11]	0KRJE@eurNOG,1CCDF@theNOG,COG0187@NOG,arCOG04371@arNOG	0KRJE|1.22533133053e-51|175.559356689	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)
SAMEA2620979_483730_24	521011.Mpal_1454	1e-20	62.5			K07386		arNOG[11]	0KSE2@eurNOG,0WKU6@methaNOG,COG3590@NOG,arCOG05200@arNOG	arCOG05200|1.70106644455e-24|87.0210952759	O	Endothelin-converting enzyme, Metallo peptidase, MEROPS family M13
SAMEA2620979_610591_3	269797.Mbar_A2541	6.4e-179	585.4			K01652	ACHBS,ACLS	arNOG[11]	0KRGY@eurNOG,0WK5Y@methaNOG,COG0028@NOG,arCOG02002@arNOG	0KRGY|3.46674666338e-209|697.129577637	E	acetolactate synthase
SAMEA2620979_686649_3	573064.Mefer_0312	1.3e-153	506.1	ACSA	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0015977,GO:0016874,GO:0016877,GO:0016878,GO:0043427,GO:0043955,GO:0044710,GO:0071704	K01895,K14467,K15018		arNOG[11]	0KRI7@eurNOG,0WQCC@methNOG,COG0365@NOG,arCOG01529@arNOG	arCOG01529|1.10642513432e-200|669.262451172	I	synthetase
SAMEA2622733_1105806_4	351160.RCIX204	1.9e-91	295.8	GMD		K01711		arNOG[11]	0KRAF@eurNOG,COG1089@NOG,arCOG01373@arNOG	0KRAF|1.24495550799e-89|300.812866211	M	GDPmannose 4,6-dehydratase
SAMEA2622733_715709_3	274854.MG2_0514	7.4e-93	303.9	PYRC		K01464,K01465,K01466		arNOG[11]	0KRDK@eurNOG,COG0044@NOG,arCOG00689@arNOG	0KRDK|2.29912011518e-136|456.353027344	F	dihydroorotase EC 3.5.2.3
SAMEA2621509_429422_1	79929.MTBMA_c13300	6e-26	80.5					arNOG[11]	0KSHR@eurNOG,0WSF0@metNOG,11HFE@NOG,arCOG06481@arNOG	arCOG06481|2.41695208156e-34|120.18409729	S	NA
SAMEA2621509_848262_8	224325.AF0312	7.1e-25	78.3					arNOG[11]	1265Q@NOG,arCOG03850@arNOG	arCOG03850|9.37644994153e-08|31.938829422	M	Inherit from NOG: Glycosyl transferase, family 2
SAMEA2622097_198419_7	634498.mru_1448	1.4e-65	214.6	PAN	GO:0000502,GO:0003674,GO:0003824,GO:0003924,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006152,GO:0006163,GO:0006184,GO:0006195,GO:0006200,GO:0006508,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0010498,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019439,GO:0019538,GO:0019637,GO:0019693,GO:0022623,GO:0022624,GO:0030163,GO:0032991,GO:0034641,GO:0034655,GO:0042278,GO:0042454,GO:0043170,GO:0043234,GO:0043273,GO:0043335,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044281,GO:0044424,GO:0044464,GO:0044710,GO:0046034,GO:0046039,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0051603,GO:0055086,GO:0071704,GO:0072521,GO:0072523,GO:1901068,GO:1901069,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	K03420		arNOG[11]	0KRCD@eurNOG,0WR9J@metNOG,COG1222@NOG,arCOG01306@arNOG	0KRCD|1.60515458871e-79|268.548919678	O	ATPase which is responsible for recognizing, binding, unfolding and translocation of substrate proteins into the archaeal 20S proteasome core particle. Is essential for opening the gate of the 20S proteasome via an interaction with its C- terminus, thereby allowing substrate entry and access to the site of proteolysis. Thus, the C-termini of the proteasomal ATPase function like a 'key in a lock' to induce gate opening and therefore regulate proteolysis. Unfolding activity requires energy from ATP hydrolysis, whereas ATP binding alone promotes ATPase-20S proteasome association which triggers gate opening, and supports translocation of unfolded substrates
SAMEA2622097_927456_10	273116.TVN0541	1.1e-146	480.7	GYRB	GO:0003674,GO:0003824,GO:0003916,GO:0003918,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006259,GO:0006260,GO:0006261,GO:0006265,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0007059,GO:0008094,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009295,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0034641,GO:0034645,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044270,GO:0044281,GO:0044424,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0061505,GO:0071103,GO:0071704,GO:0072521,GO:0072523,GO:0090304,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658	K02470		arNOG[11]	0KRJE@eurNOG,1CCDF@theNOG,COG0187@NOG,arCOG04371@arNOG	0KRJE|4.44317903624e-190|634.305480957	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)
SAMEA2620217_1043587_1	523850.TON_0123	9.7e-92	301.1	SRP54	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	K03106		arNOG[11]	0KR9C@eurNOG,1CDXW@thermNOG,COG0541@NOG,arCOG01228@arNOG	arCOG01228|8.7361846932e-123|411.485565186	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY (By similarity)
SAMEA2620217_1364836_13	274854.MG2_0268	0.0	1011.3	LIGA		K01972		arNOG[11]	0KVZ0@eurNOG,COG0272@NOG,arCOG04754@arNOG	0KVZ0|8.47786636141e-214|713.083312988	L	NAD-dependent DNA ligase
SAMEA2620217_233994_1	797209.ZOD2009_05162	1.8e-72	234.1			K01322		arNOG[11]	0KSP3@eurNOG,0RG42@halNOG,COG1505@NOG,arCOG01647@arNOG	0KSP3|1.15219277577e-90|306.252929688	E	prolyl endopeptidase
SAMEA2620217_2385835_6	886738.Nlim_1226	1.2e-22	73.5	RFCS		K04801		arNOG[11]	1CB2M@thaNOG,COG0470@NOG,arCOG00469@arNOG	arCOG00469|1.20283449823e-30|99.5963821411	L	Part of the RFC clamp loader complex which loads the PCNA sliding clamp onto DNA (By similarity)
SAMEA2619907_1254734_11	521011.Mpal_1319	7.4e-97	315.3			K01895		arNOG[11]	0KRI7@eurNOG,0WKAT@methaNOG,COG0365@NOG,arCOG01529@arNOG	0WKAT|2.96757913272e-115|387.177642822	I	Catalyzes the conversion of acetate into acetyl-CoA (AcCoA), an essential intermediate at the junction of anabolic and catabolic pathways. AcsA undergoes a two-step reaction. In the first half reaction, AcsA combines acetate with ATP to form acetyl-adenylate (AcAMP) intermediate. In the second half reaction, it can then transfer the acetyl group from AcAMP to the sulfhydryl group of CoA, forming the product AcCoA (By similarity)
SAMEA2619907_1433952_1	593117.TGAM_0230	6.9e-146	480.4	ACSA	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0015977,GO:0016874,GO:0016877,GO:0016878,GO:0043427,GO:0043955,GO:0044710,GO:0071704	K01895,K14467,K15018		arNOG[11]	0KRI7@eurNOG,COG0365@NOG,arCOG01529@arNOG	arCOG01529|1.23840170583e-189|632.791503906	I	synthetase
SAMEA2619907_1642992_7	273075.Ta0421	2.2e-123	405.9	ACSA	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0015977,GO:0016874,GO:0016877,GO:0016878,GO:0043427,GO:0043955,GO:0044710,GO:0071704	K01895,K14467,K15018		arNOG[11]	0KRI7@eurNOG,1CCK9@theNOG,COG0365@NOG,arCOG01529@arNOG	arCOG01529|1.98123353712e-159|533.006835938	I	synthetase
SAMEA2619907_2329181_4	999630.TUZN_1447	3e-32	99.7					arNOG[11]	0FBN8@creNOG,COG4354@NOG,arCOG03867@arNOG	arCOG03867|6.72867504557e-49|153.658157349	G	beta-Glucocerebrosidase 2 N terminal
SAMEA2619907_2852013_2	1110509.Mhar_1808	5.5e-118	384.5	PHR4		K06876		arNOG[11]	0KSQU@eurNOG,0WNJE@methaNOG,COG3046@NOG,arCOG02839@arNOG	arCOG02839|2.79169829258e-143|479.697235107	S	photolyase-related protein
SAMEA2619907_2888032_6	1110509.Mhar_1808	6.8e-123	400.7	PHR4		K06876		arNOG[11]	0KSQU@eurNOG,0WNJE@methaNOG,COG3046@NOG,arCOG02839@arNOG	arCOG02839|2.77861217489e-146|489.538330078	S	photolyase-related protein
SAMEA2622336_2152978_4	1110509.Mhar_1808	1.5e-113	370.0	PHR4		K06876		arNOG[11]	0KSQU@eurNOG,0WNJE@methaNOG,COG3046@NOG,arCOG02839@arNOG	arCOG02839|1.76981120442e-145|486.806640625	S	photolyase-related protein
SAMEA2623649_471313_10	679926.Mpet_2798	1.5e-83	272.5	PHR		K01669		arNOG[11]	0KRHQ@eurNOG,0WKAC@methaNOG,COG0415@NOG,arCOG02840@arNOG	arCOG02840|6.84204234483e-116|389.317108154	L	Deoxyribodipyrimidine photo-lyase
SAMEA2621254_2433940_7	188937.MA1478	1.1e-224	737.3	DNAK		K04043		arNOG[11]	0KRG8@eurNOG,0WK7W@methaNOG,COG0443@NOG,arCOG03060@arNOG	0WK7W|8.07067474229e-270|891.213684082	O	Acts as a chaperone (By similarity)
SAMEA2619399_1091432_14	273063.ST0437	1.1e-51	168.7	FUSA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	K03234		arNOG[11]	0FB3P@creNOG,COG0480@NOG,arCOG01559@arNOG	arCOG01559|8.83382807107e-60|187.305603027	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)
SAMEA2619399_109711_13	246969.TAM4_1436	2.6e-154	508.2	ACSA	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0015977,GO:0016874,GO:0016877,GO:0016878,GO:0043427,GO:0043955,GO:0044710,GO:0071704	K01895,K14467,K15018		arNOG[11]	0KRI7@eurNOG,COG0365@NOG,arCOG01529@arNOG	arCOG01529|5.55130768173e-201|670.266967773	I	synthetase
SAMEA2619399_1376213_9	246969.TAM4_193	3.8e-94	308.9	SRP54	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	K03106		arNOG[11]	0KR9C@eurNOG,1CDXW@thermNOG,COG0541@NOG,arCOG01228@arNOG	arCOG01228|1.54133267686e-125|420.558807373	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY (By similarity)
SAMEA2619399_1397592_3	1110509.Mhar_1808	5.4e-140	457.3	PHR4		K06876		arNOG[11]	0KSQU@eurNOG,0WNJE@methaNOG,COG3046@NOG,arCOG02839@arNOG	arCOG02839|1.96244288733e-147|493.440093994	S	photolyase-related protein
