SAMEA2621021_1477045_2	-	332	graftmFCs2LH.aln	-	246	8.7e-52	185.2	11.1	1	1	2.5e-55	1.1e-51	184.9	11.1	4	245	55	319	53	320	0.94
SAMEA2622478_2583172_58	-	365	graftmFCs2LH.aln	-	246	1e-51	185.0	11.5	1	1	2.6e-55	1.2e-51	184.8	11.5	4	246	108	361	105	361	0.93
SAMEA2622478_1634282_16	-	372	graftmFCs2LH.aln	-	246	2e-51	184.1	13.9	1	1	5.2e-55	2.3e-51	183.8	13.9	3	245	114	368	112	369	0.93
SAMEA2621221_1654941_8	-	340	graftmFCs2LH.aln	-	246	2.7e-51	183.6	18.9	1	1	7.4e-55	3.3e-51	183.3	18.9	6	245	41	325	37	326	0.91
SAMEA2619766_1029_15	-	321	graftmFCs2LH.aln	-	246	3.2e-51	183.4	8.7	1	1	8.7e-55	3.9e-51	183.1	8.7	5	245	54	309	51	310	0.94
SAMEA2622766_542323_14	-	324	graftmFCs2LH.aln	-	246	3.3e-51	183.3	6.2	1	1	8.4e-55	3.7e-51	183.1	6.2	7	245	27	319	21	320	0.91
SAMEA2622766_1574710_4	-	348	graftmFCs2LH.aln	-	246	3.7e-51	183.1	4.8	1	1	1e-54	4.6e-51	182.9	4.8	4	245	12	340	9	341	0.91
SAMEA2622219_4428129_8	-	368	graftmFCs2LH.aln	-	246	1.3e-50	181.3	5.6	1	1	4e-54	1.8e-50	180.9	5.6	7	245	38	362	34	363	0.92
SAMEA2621221_520376_10	-	357	graftmFCs2LH.aln	-	246	1.5e-50	181.2	6.9	1	1	3.8e-54	1.7e-50	181.0	6.9	6	245	35	352	30	353	0.90
SAMEA2621509_679465_12	-	294	graftmFCs2LH.aln	-	246	1.7e-49	177.7	6.2	1	1	4.3e-53	1.9e-49	177.5	6.2	3	245	10	268	8	269	0.94
SAMEA2622219_203782_3	-	373	graftmFCs2LH.aln	-	246	3.2e-49	176.8	3.1	1	1	8.3e-53	3.7e-49	176.6	3.1	7	245	56	367	50	368	0.89
SAMEA2622710_620822_20	-	349	graftmFCs2LH.aln	-	246	4.8e-49	176.2	12.9	1	1	1.3e-52	5.9e-49	175.9	12.9	7	245	78	333	74	334	0.93
SAMEA2620570_2920566_31	-	336	graftmFCs2LH.aln	-	246	6.6e-49	175.8	19.0	1	1	1.8e-52	7.9e-49	175.5	19.0	4	245	41	313	38	314	0.92
SAMEA2623513_1203287_4	-	261	graftmFCs2LH.aln	-	246	2e-48	174.2	20.7	1	1	5.2e-52	2.3e-48	174.0	20.7	3	245	17	259	15	260	0.92
SAMEA2622766_1599054_5	-	298	graftmFCs2LH.aln	-	246	5.8e-48	172.7	17.9	1	1	1.5e-51	6.6e-48	172.5	17.9	4	245	31	286	28	287	0.88
SAMEA2620570_2523411_42	-	374	graftmFCs2LH.aln	-	246	5.8e-48	172.7	6.7	1	1	1.7e-51	7.6e-48	172.3	6.7	9	245	46	370	39	371	0.91
SAMEA2623488_696690_3	-	348	graftmFCs2LH.aln	-	246	7.9e-48	172.3	12.7	1	1	2.2e-51	1e-47	171.9	12.7	5	243	43	332	40	335	0.90
SAMEA2621423_780388_18	-	288	graftmFCs2LH.aln	-	246	1.7e-47	171.1	15.1	1	1	4.5e-51	2e-47	170.9	15.1	4	244	9	263	6	265	0.93
SAMEA2619879_1000653_1	-	322	graftmFCs2LH.aln	-	246	1.9e-47	171.0	15.5	1	1	5.2e-51	2.3e-47	170.7	15.5	4	245	29	309	27	310	0.91
SAMEA2621509_429422_1	-	290	graftmFCs2LH.aln	-	246	2.3e-47	170.7	12.1	1	1	5.9e-51	2.6e-47	170.5	12.1	2	245	5	263	4	264	0.93
SAMEA2620979_502983_1	-	344	graftmFCs2LH.aln	-	246	4e-47	169.9	7.2	1	1	1e-50	4.6e-47	169.7	7.2	3	245	50	331	48	332	0.92
SAMEA2623350_2234540_13	-	362	graftmFCs2LH.aln	-	246	4.5e-47	169.8	0.0	1	1	1.3e-50	5.8e-47	169.4	0.0	5	245	30	355	26	356	0.90
SAMEA2622766_1594860_11	-	289	graftmFCs2LH.aln	-	246	6.3e-47	169.3	17.6	1	1	1.6e-50	7.2e-47	169.1	17.6	4	245	30	283	27	284	0.87
SAMEA2623673_1018235_10	-	462	graftmFCs2LH.aln	-	246	8e-47	169.0	13.8	1	1	2.4e-50	1e-46	168.6	13.8	6	245	176	454	172	455	0.90
SAMEA2622452_3096909_8	-	289	graftmFCs2LH.aln	-	246	8.3e-47	168.9	19.8	1	1	2.1e-50	9.4e-47	168.7	19.8	7	245	30	283	24	284	0.88
SAMEA2620979_507926_7	-	327	graftmFCs2LH.aln	-	246	8.3e-47	168.9	15.5	1	1	2.3e-50	1e-46	168.6	15.5	6	245	47	321	43	322	0.86
SAMEA2621277_1153341_3	-	327	graftmFCs2LH.aln	-	246	1e-46	168.6	19.6	1	1	2.9e-50	1.3e-46	168.3	19.6	4	245	32	314	30	315	0.90
SAMEA2621044_370477_7	-	309	graftmFCs2LH.aln	-	246	1.1e-46	168.5	14.8	1	1	3.1e-50	1.4e-46	168.2	14.8	5	245	44	297	42	298	0.94
SAMEA2621075_1677285_1	-	326	graftmFCs2LH.aln	-	246	1.2e-46	168.4	15.5	1	1	3.1e-50	1.4e-46	168.2	15.5	4	245	32	313	29	314	0.91
SAMEA2621812_1025049_31	-	305	graftmFCs2LH.aln	-	246	1.2e-46	168.3	7.4	1	1	3.3e-50	1.5e-46	168.1	7.4	7	245	34	301	30	302	0.84
SAMEA2620339_214956_21	-	302	graftmFCs2LH.aln	-	246	2.3e-46	167.5	9.6	1	1	6e-50	2.7e-46	167.3	9.6	7	245	33	298	28	299	0.85
SAMEA2620979_1481628_40	-	362	graftmFCs2LH.aln	-	246	2.9e-46	167.1	6.5	1	1	8.6e-50	3.8e-46	166.7	6.5	9	245	43	357	39	358	0.90
SAMEA2623116_3132600_6	-	375	graftmFCs2LH.aln	-	246	5.9e-46	166.1	12.2	1	1	1.7e-49	7.4e-46	165.8	12.2	8	245	55	366	51	367	0.89
SAMEA2622316_2302738_6	-	362	graftmFCs2LH.aln	-	246	6.3e-46	166.0	6.5	1	1	1.9e-49	8.3e-46	165.6	6.5	9	245	44	357	40	358	0.90
SAMEA2623627_2146001_11	-	355	graftmFCs2LH.aln	-	246	1.2e-45	165.1	5.8	1	1	3.3e-48	1.5e-44	161.6	5.8	8	245	5	348	2	349	0.91
SAMEA2621216_2293027_2	-	294	graftmFCs2LH.aln	-	246	2.3e-45	164.2	19.7	1	1	6.5e-49	2.9e-45	163.9	19.7	5	245	36	288	33	289	0.88
SAMEA2623079_4240554_6	-	411	graftmFCs2LH.aln	-	246	3.6e-45	163.5	4.3	1	1	1.3e-48	5.9e-45	162.8	4.3	4	243	47	397	45	399	0.91
SAMEA2620570_1097739_1	-	384	graftmFCs2LH.aln	-	246	6.1e-45	162.8	12.5	1	1	1.8e-48	7.8e-45	162.4	12.5	5	235	78	383	75	384	0.85
SAMEA2621254_861016_7	-	329	graftmFCs2LH.aln	-	246	7.4e-45	162.5	10.2	1	1	2e-48	9.1e-45	162.2	10.2	6	245	40	306	36	307	0.88
SAMEA2621536_1468556_3	-	393	graftmFCs2LH.aln	-	246	9.3e-45	162.2	3.7	1	1	3.1e-48	1.4e-44	161.6	3.7	8	244	33	380	27	382	0.89
SAMEA2620828_3030764_8	-	378	graftmFCs2LH.aln	-	246	9.3e-45	162.2	10.7	1	1	4.5e-48	2e-44	161.1	10.7	8	245	62	374	57	375	0.88
SAMEA2621221_943826_6	-	447	graftmFCs2LH.aln	-	246	1e-44	162.1	12.3	1	1	2.8e-48	1.2e-44	161.8	12.3	3	245	123	431	121	432	0.88
SAMEA2621487_920817_5	-	301	graftmFCs2LH.aln	-	246	1.8e-44	161.3	20.0	1	1	4.5e-48	2e-44	161.1	20.0	5	245	23	293	19	294	0.88
SAMEA2623275_1656698_3	-	334	graftmFCs2LH.aln	-	246	2.4e-44	160.8	20.5	1	1	6.3e-48	2.8e-44	160.6	20.5	3	245	29	327	27	328	0.88
SAMEA2622219_31349_4	-	265	graftmFCs2LH.aln	-	246	2.5e-44	160.8	8.5	1	1	6.2e-48	2.8e-44	160.6	8.5	3	243	11	256	9	259	0.91
SAMEA2621132_1871398_8	-	257	graftmFCs2LH.aln	-	246	3.8e-44	160.2	4.5	1	1	9.7e-48	4.3e-44	160.0	4.5	14	245	1	245	1	246	0.95
SAMEA2621812_1529886_8	-	335	graftmFCs2LH.aln	-	246	9.7e-44	158.9	9.3	1	1	2.8e-47	1.2e-43	158.5	9.3	7	245	30	327	27	328	0.85
SAMEA2619399_926039_3	-	477	graftmFCs2LH.aln	-	246	1.2e-43	158.6	14.4	1	1	3.5e-47	1.5e-43	158.2	14.4	7	245	133	462	128	463	0.86
SAMEA2621812_1247311_6	-	343	graftmFCs2LH.aln	-	246	1.6e-43	158.1	11.7	1	1	4.3e-47	1.9e-43	157.9	11.7	5	245	32	335	28	336	0.86
SAMEA2621487_1175673_5	-	322	graftmFCs2LH.aln	-	246	1.9e-43	157.9	16.3	1	1	5.5e-47	2.5e-43	157.5	16.3	6	245	29	314	25	315	0.85
SAMEA2622695_1121619_3	-	371	graftmFCs2LH.aln	-	246	2.3e-43	157.6	13.3	1	1	6e-47	2.6e-43	157.4	13.3	5	244	74	356	70	358	0.86
SAMEA2621221_793712_48	-	455	graftmFCs2LH.aln	-	246	8.9e-43	155.7	15.4	1	1	2.7e-46	1.2e-42	155.3	15.4	5	245	128	433	125	434	0.86
SAMEA2621075_1112764_7	-	442	graftmFCs2LH.aln	-	246	1.4e-42	155.1	7.8	1	1	4.1e-46	1.8e-42	154.7	7.8	7	245	96	392	91	393	0.84
SAMEA2622219_3613845_4	-	474	graftmFCs2LH.aln	-	246	3.9e-42	153.6	14.3	1	1	1.1e-45	5.1e-42	153.2	14.3	6	245	129	459	125	460	0.85
SAMEA2621401_1709746_2	-	312	graftmFCs2LH.aln	-	246	6.3e-42	152.9	13.1	1	1	1.8e-45	7.8e-42	152.6	13.1	7	245	54	306	50	307	0.94
SAMEA2623116_2219454_19	-	386	graftmFCs2LH.aln	-	246	9.5e-42	152.3	4.2	1	1	2.7e-45	1.2e-41	152.0	4.2	3	245	36	377	34	378	0.88
SAMEA2622173_1016075_20	-	493	graftmFCs2LH.aln	-	246	1.5e-41	151.7	17.2	1	1	3.3e-45	1.5e-41	151.7	17.2	5	245	123	451	120	452	0.89
SAMEA2623275_1560332_6	-	411	graftmFCs2LH.aln	-	246	1.7e-41	151.5	1.5	1	1	1e-44	4.6e-41	150.1	1.5	10	243	18	393	11	395	0.87
SAMEA2591108_975459_9	-	276	graftmFCs2LH.aln	-	246	1.9e-41	151.3	20.0	1	1	5.2e-45	2.3e-41	151.1	20.0	9	245	22	270	15	271	0.91
SAMEA2622822_834132_5	-	414	graftmFCs2LH.aln	-	246	2.3e-41	151.1	8.5	1	1	8.2e-45	3.6e-41	150.4	8.5	5	245	73	395	70	396	0.86
SAMEA2621221_410743_6	-	290	graftmFCs2LH.aln	-	246	3.5e-41	150.5	13.7	1	1	8.9e-45	3.9e-41	150.3	13.7	5	245	34	286	30	287	0.90
SAMEA2621203_2140394_7	-	356	graftmFCs2LH.aln	-	246	4.4e-41	150.2	12.4	1	1	1.2e-44	5.2e-41	149.9	12.4	4	243	44	345	41	348	0.85
SAMEA2623463_92848_8	-	349	graftmFCs2LH.aln	-	246	6.3e-41	149.6	2.3	1	1	1.7e-44	7.5e-41	149.4	2.3	3	245	71	338	69	339	0.89
SAMEA2619879_1223599_3	-	392	graftmFCs2LH.aln	-	246	8.2e-41	149.3	16.7	1	1	2.2e-44	9.7e-41	149.0	16.7	5	244	55	347	51	349	0.86
SAMEA2621221_653827_8	-	460	graftmFCs2LH.aln	-	246	1.1e-40	148.8	19.3	1	1	3.3e-44	1.5e-40	148.4	19.3	4	245	132	443	129	444	0.83
SAMEA2623463_2283511_7	-	324	graftmFCs2LH.aln	-	246	1.5e-40	148.4	23.4	1	1	4.2e-44	1.9e-40	148.1	23.4	5	245	40	306	38	307	0.87
SAMEA2621259_1635154_26	-	380	graftmFCs2LH.aln	-	246	1.8e-40	148.2	7.4	1	1	5e-44	2.2e-40	147.9	7.4	9	245	66	371	58	372	0.88
SAMEA2623868_1205902_3	-	363	graftmFCs2LH.aln	-	246	1.9e-40	148.1	9.0	1	1	5.3e-44	2.4e-40	147.8	9.0	11	243	54	347	47	350	0.89
SAMEA2622376_1542557_10	-	392	graftmFCs2LH.aln	-	246	1.9e-40	148.1	16.1	1	1	5.7e-44	2.5e-40	147.7	16.1	7	245	57	348	53	349	0.84
SAMEA2622097_721176_1	-	397	graftmFCs2LH.aln	-	246	2.1e-40	147.9	1.3	1	1	6.8e-44	3e-40	147.4	1.3	3	244	30	382	28	384	0.87
SAMEA2622097_1418923_9	-	340	graftmFCs2LH.aln	-	246	2.6e-40	147.6	20.0	1	1	6.9e-44	3.1e-40	147.4	20.0	3	245	51	318	49	319	0.89
SAMEA2623868_1512133_18	-	327	graftmFCs2LH.aln	-	246	2.7e-40	147.6	13.0	1	1	7e-44	3.1e-40	147.4	13.0	5	245	28	318	24	319	0.82
SAMEA2619802_13675_2	-	409	graftmFCs2LH.aln	-	246	2.7e-40	147.6	13.0	1	1	6.1e-44	2.7e-40	147.6	13.0	9	245	88	391	73	392	0.78
SAMEA2622219_3130959_13	-	547	graftmFCs2LH.aln	-	246	2.9e-40	147.5	11.8	1	1	9.1e-44	4e-40	147.0	11.8	6	245	165	525	161	526	0.84
SAMEA2619548_440876_7	-	531	graftmFCs2LH.aln	-	246	3.4e-40	147.3	18.8	1	1	1.1e-43	4.9e-40	146.7	18.8	5	245	149	510	145	511	0.87
SAMEA2621487_1577529_11	-	371	graftmFCs2LH.aln	-	246	3.8e-40	147.1	18.8	1	1	1.2e-43	5.1e-40	146.7	18.8	6	245	54	363	50	364	0.83
SAMEA2620979_1153174_1	-	245	graftmFCs2LH.aln	-	246	4.1e-40	147.0	1.3	1	1	1e-43	4.7e-40	146.8	1.3	4	201	8	244	5	245	0.89
SAMEA2622452_1422242_10	-	564	graftmFCs2LH.aln	-	246	4.2e-40	146.9	9.3	1	1	1.8e-43	7.9e-40	146.0	9.3	6	245	174	541	170	542	0.83
SAMEA2620404_982624_4	-	141	graftmFCs2LH.aln	-	246	4.5e-40	146.9	20.0	1	1	1.1e-43	5e-40	146.7	20.0	105	246	1	138	1	138	0.98
SAMEA2621839_1204447_22	-	448	graftmFCs2LH.aln	-	246	4.7e-40	146.8	20.6	1	1	1.3e-43	6e-40	146.4	20.6	7	244	127	406	121	408	0.93
SAMEA2623155_1223513_1	-	168	graftmFCs2LH.aln	-	246	4.8e-40	146.7	7.5	1	1	1.2e-43	5.3e-40	146.6	7.5	3	157	6	167	4	168	0.94
SAMEA2621401_1664153_2	-	286	graftmFCs2LH.aln	-	246	5e-40	146.7	18.8	1	1	1.3e-43	5.8e-40	146.5	18.8	4	243	6	259	3	262	0.92
SAMEA2622843_2400007_4	-	562	graftmFCs2LH.aln	-	246	8.7e-40	145.9	14.0	1	1	2.6e-43	1.2e-39	145.5	14.0	5	245	180	541	176	542	0.84
SAMEA2619548_2636264_3	-	563	graftmFCs2LH.aln	-	246	1e-39	145.7	12.8	1	1	3.3e-43	1.4e-39	145.2	12.8	6	245	173	535	169	536	0.87
SAMEA2622710_2303590_7	-	472	graftmFCs2LH.aln	-	246	1.5e-39	145.1	4.7	1	1	9.3e-43	4.1e-39	143.7	4.7	3	245	83	454	81	455	0.84
SAMEA2621277_443545_1	-	557	graftmFCs2LH.aln	-	246	1.8e-39	144.9	7.4	1	1	9.4e-43	4.2e-39	143.7	7.4	6	245	150	533	146	534	0.87
SAMEA2623079_1004012_5	-	569	graftmFCs2LH.aln	-	246	2.6e-39	144.4	11.1	1	1	1.4e-42	6e-39	143.2	11.1	6	245	179	546	175	547	0.83
SAMEA2620570_636905_3	-	437	graftmFCs2LH.aln	-	246	6.4e-39	143.1	8.0	1	1	1.4e-42	6.4e-39	143.1	8.0	7	245	115	416	110	417	0.82
