UniRef90_A0A2E1MZC8	Root; k__type_1
UniRef90_A0A2K8Z7L7	Root; k__type_1
UniRef90_UPI0008325127	Root; k__type_1; p__1_1
UniRef90_A0A2E8CAA6	Root; k__type_1; p__1_1
UniRef90_UPI00068A39FA	Root; k__type_1; p__1_1
UniRef90_A0A0B4VAA2	Root; k__type_1; p__1_1
UniRef90_A0A0B4V5J7	Root; k__type_1; p__1_1
UniRef90_S5G3N8	Root; k__type_1; p__1_1
UniRef90_H3JSA0	Root; k__type_1; p__1_1
UniRef90_UPI000408B316	Root; k__type_1; p__1_1
UniRef90_K7Y6S6	Root; k__type_1; p__1_1
UniRef90_A0A0A8UTW0	Root; k__type_1; p__1_1
UniRef90_A0A0A0R825	Root; k__type_1; p__1_3
UniRef90_S5G3N3	Root; k__type_1; p__1_1
UniRef90_B2D053	Root; k__type_1; p__1_1
UniRef90_B2D052	Root; k__type_1; p__1_1
UniRef90_A0A0B4VBN2	Root; k__type_1; p__1_1
UniRef90_B2D054	Root; k__type_1; p__1_1
UniRef90_G4XT38	Root; k__type_1; p__1_1
UniRef90_A0A254Q1M6	Root; k__type_1; p__1_1
UniRef90_U1G8Z6	Root; k__type_1; p__1_3
UniRef90_A0A2E9EAN5	Root; k__type_1; p__1_1
UniRef90_L1JTR3	Root; k__type_1; p__1_3
UniRef90_G4XT37	Root; k__type_1; p__1_1
UniRef90_UPI0003F499E0	Root; k__type_1; p__1_3
UniRef90_A0A0D2Y4S1	Root; k__type_1; p__1_3
UniRef90_S5DM51	Root; k__type_1; p__1_1
UniRef90_A0A1J9Q6H7	Root; k__type_1; p__1_3
UniRef90_L9XHK8	Root; k__type_1; p__1_3
UniRef90_S3E669	Root; k__type_1; p__1_3
UniRef90_F6LYM0	Root; k__type_1; p__1_1
UniRef90_A0A143Z1K4	Root; k__helio
UniRef90_A0A0B4VB36	Root; k__type_1; p__1_1
UniRef90_Q27XZ5	Root; k__type_1; p__1_1
UniRef90_A0A0B4V7P8	Root; k__type_1; p__1_1
UniRef90_A0A2D5Q8C5	Root; k__type_1; p__1_1
UniRef90_A0A0D2M2L8	Root; k__type_1; p__1_1
UniRef90_A0A1G9XSP3	Root; k__helio; p__helio_5
UniRef90_F0T826	Root; k__helio; p__helio_4
UniRef90_A0A0B4P584	Root; k__type_1; p__1_1
UniRef90_A0A060SAW8	Root; k__type_1; p__1_3
UniRef90_A0A2E0WFK2	Root
UniRef90_Q27XT8	Root; k__type_1; p__1_1
UniRef90_A0A0D1ZHM5	Root; k__type_1; p__1_3
UniRef90_A0A0G4FML8	Root; k__type_1
UniRef90_A0A087SAD4	Root; k__type_1; p__1_1
UniRef90_C3VF06	Root; k__type_1; p__1_1
UniRef90_C3VF00	Root; k__type_1; p__1_1
UniRef90_A0A0B4V9L2	Root; k__type_1; p__1_1
UniRef90_C3VF02	Root; k__type_1; p__1_1
UniRef90_A0A1C5GPJ7	Root; k__type_1; p__1_3
UniRef90_R9PJE3	Root; k__type_1; p__1_3
UniRef90_C3VF08	Root; k__type_1; p__1_1
UniRef90_C0K2L2	Root; k__type_1; p__1_1
UniRef90_A0A088DIR7	Root; k__type_1; p__1_1
UniRef90_A0A271IX38	Root; k__type_1; p__1_3
UniRef90_A0A1Z9DWA7	Root; k__type_1; p__1_1
UniRef90_A0A0B4V700	Root; k__type_1; p__1_1
UniRef90_Q38PD1	Root; k__type_1; p__1_1
UniRef90_A0A2G4FMX2	Root; k__type_1; p__1_1
UniRef90_A0A0S8EGN2	Root; k__helio; p__helio_5
UniRef90_A0A2I8VPW5	Root; k__type_1; p__1_3
UniRef90_A0A088DGR9	Root; k__type_1; p__1_1
UniRef90_A0A1D3L127	Root; k__helio; p__helio_4
UniRef90_Q1W8E8	Root; k__type_1; p__1_1
UniRef90_A0A1S8BHX0	Root; k__type_1; p__1_3
UniRef90_I4Y6X6	Root; k__type_1; p__1_3
UniRef90_A0A2D5T922	Root; k__type_1; p__1_1
UniRef90_A0A2E4JB71	Root; k__type_1; p__1_1
UniRef90_A0A2H3P8Z1	Root; k__type_1; p__1_1
UniRef90_K7XZW7	Root; k__type_1; p__1_1
UniRef90_UPI000C255BC8	Root; k__type_1; p__1_2
UniRef90_A0A1M4SEB1	Root; k__type_1; p__1_1
UniRef90_A0A1Z8L9M2	Root; k__type_1; p__1_1
UniRef90_A0A220VFA3	Root; k__type_1; p__1_1
UniRef90_K7XZW0	Root; k__type_1; p__1_1
UniRef90_A0A0B4VCC1	Root; k__type_1; p__1_1
UniRef90_Q1W971	Root; k__type_1; p__1_1
UniRef90_A0A1G7H227	Root; k__type_1; p__1_3
UniRef90_Q1W975	Root; k__type_1; p__1_1
UniRef90_A0A2G4JNC2	Root; k__type_1; p__1_1
UniRef90_Q1W977	Root; k__type_1; p__1_1
UniRef90_A0A074ZDQ9	Root; k__type_1; p__1_3
UniRef90_A0A1G5DYX7	Root; k__type_1; p__1_1
UniRef90_A0A0G4F8P7	Root; k__type_1
UniRef90_A0A1H8V981	Root; k__type_1; p__1_3
UniRef90_L0IFU3	Root; k__type_1; p__1_3
UniRef90_X2G5H6	Root; k__type_1; p__1_1
UniRef90_A0A1E4ELW9	Root; k__type_1; p__1_1
UniRef90_A0A1A6AGM9	Root; k__type_1; p__1_3
UniRef90_A0A0D2CMW2	Root; k__type_1; p__1_3
UniRef90_Q83TJ3	Root; k__type_1; p__1_1
UniRef90_UPI000D061A9D	Root; k__type_1; p__1_3
UniRef90_A0A1Z9RXE6	Root; k__type_1; p__1_1
UniRef90_L9VMM2	Root; k__type_1; p__1_3
UniRef90_A0A2H0YPK8	Root; k__helio; p__helio_5
UniRef90_A0A2N1GA44	Root; k__type_1; p__1_1
UniRef90_A0A0C3S527	Root; k__type_1; p__1_3
UniRef90_A0A2E1HN51	Root; k__type_1; p__1_1
UniRef90_A0A0M4QWJ4	Root; k__helio; p__helio_6
UniRef90_A0A258Z8M3	Root; k__type_1; p__1_1
UniRef90_UPI000CE42EF2	Root; k__type_1; p__1_1
UniRef90_A0A1E3ICE7	Root; k__type_1; p__1_3
UniRef90_A0A2E1TKR7	Root; k__type_1; p__1_1
UniRef90_A0A139HEK5	Root; k__type_1; p__1_3
UniRef90_A0A2K3A2C6	Root; k__type_1; p__1_1
UniRef90_L0ET88	Root; k__type_1; p__1_1
UniRef90_A8QLP8	Root; k__type_1; p__1_1
UniRef90_F8DBF0	Root; k__type_1; p__1_3
UniRef90_A0A2I8VP32	Root; k__type_1; p__1_3
UniRef90_A0A1W6MJT2	Root; k__type_1; p__1_1
UniRef90_A0A077QX37	Root; k__type_1; p__1_3
UniRef90_A0A2E2V9B2	Root; k__type_1; p__1_1
UniRef90_A0A2E5IBK7	Root; k__type_1; p__1_1
UniRef90_A0A256J9R6	Root; k__type_1; p__1_3
UniRef90_A0A0B4V2J9	Root; k__type_1; p__1_1
UniRef90_A0A251Y3D9	Root; k__type_1; p__1_1
UniRef90_A0A088DIN5	Root; k__type_1; p__1_1
UniRef90_A0A126P4P5	Root; k__type_1; p__1_1
UniRef90_F6LY80	Root; k__type_1; p__1_1
UniRef90_F6LY85	Root; k__type_1; p__1_1
UniRef90_UPI00068D1E3D	Root; k__type_1; p__1_1
UniRef90_F6LY89	Root; k__type_1; p__1_1
UniRef90_A0A177CUY9	Root; k__type_1; p__1_3
UniRef90_A0A0R2W9B6	Root; k__type_1; p__1_1
UniRef90_D2CWD5	Root; k__type_1; p__1_1
UniRef90_A0A0A0RAR9	Root; k__type_1; p__1_3
UniRef90_A0A2E1J3J0	Root; k__type_1; p__1_1
UniRef90_A0A1M4MT62	Root; k__helio; p__helio_4
UniRef90_A0A2E8X040	Root; k__type_1; p__1_1
UniRef90_A0A074VEP5	Root; k__type_1; p__1_3
UniRef90_A0A258UDK2	Root; k__type_1; p__1_1
UniRef90_UPI000371CFC8	Root; k__type_1; p__1_1
UniRef90_A0A2E1WA07	Root; k__type_1; p__1_1
UniRef90_A0A250XI73	Root; k__type_1; p__1_2
UniRef90_G0YCK1	Root; k__type_1; p__1_1
UniRef90_A0A0B4V4P1	Root; k__type_1
UniRef90_A0A0B4VAM6	Root; k__type_1; p__1_1
UniRef90_UPI0009DFD829	Root; k__type_1; p__1_1
UniRef90_A0A1V4ZJH1	Root; k__helio; p__helio_5
UniRef90_UPI0007820B80	Root; k__helio; p__helio_6
UniRef90_M2SDG4	Root; k__type_1
UniRef90_V6DQW3	Root; k__helio; p__helio_5
UniRef90_A0A178B7M2	Root; k__type_1; p__1_3
UniRef90_V4ZXX3	Root; k__type_1; p__1_3
UniRef90_A0A2D5K741	Root; k__type_1; p__1_1
UniRef90_K7YYJ1	Root; k__type_1; p__1_1
UniRef90_F1VXN1	Root; k__type_1; p__1_1
UniRef90_U5TV38	Root; k__type_1; p__1_3
UniRef90_A0A0D1Z3A4	Root; k__type_1; p__1_3
UniRef90_UPI0006787724	Root; k__type_1; p__1_3
UniRef90_Q48315	Root; k__type_1; p__1_3
UniRef90_A0A1B8EBQ6	Root; k__type_1; p__1_3
UniRef90_W9Y0H2	Root; k__type_1; p__1_3
UniRef90_A0A168EGG6	Root; k__type_1; p__1_3
UniRef90_A0A1Y2BBE7	Root; k__type_1; p__1_3
UniRef90_A0A2G4FF33	Root; k__helio; p__helio_6
UniRef90_W9VTK4	Root; k__type_1; p__1_3
UniRef90_A0A0C1U8A8	Root; k__type_1; p__1_1
UniRef90_D2Y5L2	Root; k__type_1; p__1_1
UniRef90_A0A2H4ZEW7	Root; k__type_1; p__1_2
UniRef90_A0A1C3EIH9	Root; k__type_1; p__1_1
UniRef90_D2Y5L6	Root; k__type_1; p__1_1
UniRef90_A0A2H4ZEW1	Root; k__type_1; p__1_2
UniRef90_A0A2D9XFY8	Root; k__type_1; p__1_1
UniRef90_A0A1L2YVY2	Root; k__type_1; p__1_1
UniRef90_A0A084B629	Root; k__type_1; p__1_3
UniRef90_A0A0J6VIK5	Root; k__type_1; p__1_1
UniRef90_UPI000485B493	Root; k__type_1; p__1_1
UniRef90_A0A2D9VU62	Root; k__type_1; p__1_1
UniRef90_A0A1L2YVY8	Root; k__type_1; p__1_1
UniRef90_Q38P90	Root; k__type_1; p__1_1
UniRef90_J9H7H8	Root; k__type_1; p__1_1
UniRef90_A0A1Z9M9R5	Root; k__type_1; p__1_1
UniRef90_A0A166G536	Root; k__type_1; p__1_3
UniRef90_A0A165H7X2	Root; k__type_1; p__1_3
UniRef90_A0A1F9ZQU2	Root; k__helio; p__helio_4
UniRef90_K6ZVI3	Root; k__type_1; p__1_1
UniRef90_A0A1V5WRN0	Root; k__helio; p__helio_5
UniRef90_A0A1H2LSK4	Root; k__type_1; p__1_1
UniRef90_I0IBH0	Root; k__type_1; p__1_1
UniRef90_M2QNC1	Root; k__type_1; p__1_3
UniRef90_A0A1N6YNK0	Root; k__type_1; p__1_3
UniRef90_A0A1Z9MU61	Root; k__type_1; p__1_1
UniRef90_M0LKJ9	Root; k__type_1; p__1_3
UniRef90_K7Y5R7	Root; k__type_1; p__1_1
UniRef90_A0A0D2EVL5	Root; k__type_1; p__1_3
UniRef90_F9FU80	Root; k__type_1; p__1_3
UniRef90_A0A1Z9D762	Root; k__helio; p__helio_6
UniRef90_K7YYI4	Root; k__type_1; p__1_1
UniRef90_F6LYT5	Root; k__type_1; p__1_1
UniRef90_A0A2E5XSB1	Root; k__type_1; p__1_1
UniRef90_V4Y792	Root; k__type_1; p__1_3
UniRef90_A0A139HP61	Root; k__type_1; p__1_3
UniRef90_UPI000CEC1589	Root; k__type_1; p__1_1
UniRef90_A0A1L2YW76	Root; k__type_1; p__1_1
UniRef90_A0A1L2YW77	Root; k__type_1; p__1_1
UniRef90_A0A0F8A5E4	Root; k__type_1; p__1_3
UniRef90_A0A1L2YW72	Root; k__type_1; p__1_1
UniRef90_A0A1L2YW73	Root; k__type_1; p__1_1
UniRef90_A0A1G8HNT5	Root; k__helio; p__helio_4
UniRef90_A0A2K1QX04	Root; k__type_1; p__1_3
UniRef90_Q9F7P4	Root; k__type_1; p__1_1
UniRef90_D5HC99	Root; k__type_1; p__1_3
UniRef90_A0A2E7RE81	Root; k__type_1; p__1_1
UniRef90_A6RE98	Root; k__type_1; p__1_3
UniRef90_A1YC83	Root; k__type_1; p__1_1
UniRef90_I2FUP9	Root; k__type_1; p__1_3
UniRef90_A0A088DH04	Root; k__type_1; p__1_1
UniRef90_A0A2E6RHC5	Root; k__type_1; p__1_1
UniRef90_G0YCS6	Root; k__type_1; p__1_1
UniRef90_A0A143YUX7	Root; k__helio; p__helio_5
UniRef90_A0A2D7W6P6	Root; k__type_1; p__1_1
UniRef90_W9X1P8	Root; k__type_1
UniRef90_A0A0D1YMQ1	Root; k__type_1; p__1_3
UniRef90_A0A2E7UR14	Root; k__type_1; p__1_1
UniRef90_A0A0G4FGQ3	Root; k__type_1
UniRef90_M3U864	Root; k__type_1; p__1_1
UniRef90_L1IXB4	Root; k__type_1
UniRef90_A0A0R2RUE0	Root; k__type_1; p__1_1
UniRef90_B2AF43	Root; k__type_1; p__1_3
UniRef90_A0A165FVR7	Root; k__type_1; p__1_3
UniRef90_W9XPF7	Root; k__type_1; p__1_3
UniRef90_A0A2E7SZA8	Root; k__type_1; p__1_1
UniRef90_A0A2E4IBT4	Root; k__type_1; p__1_1
UniRef90_G0YCM4	Root; k__type_1; p__1_1
UniRef90_A0A2E9BDP0	Root; k__type_1; p__1_1
UniRef90_A0A0G4GGE1	Root; k__type_1; p__1_3
UniRef90_G0YCM0	Root; k__type_1; p__1_1
UniRef90_W9ZZ92	Root; k__type_1; p__1_3
UniRef90_M5FSE0	Root; k__type_1; p__1_3
UniRef90_A0A2E4IXU7	Root; k__type_1; p__1_1
UniRef90_UPI00055C039A	Root; k__type_1; p__1_1
UniRef90_A0A1G2NGC5	Root; k__helio
UniRef90_A0A2P4JAD2	Root; k__type_1; p__1_3
UniRef90_A0A072PR49	Root; k__type_1; p__1_3
UniRef90_UPI00096AAD3F	Root; k__type_1; p__1_3
UniRef90_A0A0B4V8W9	Root; k__type_1; p__1_1
UniRef90_B2D041	Root; k__type_1; p__1_1
UniRef90_A0A1I4JZ97	Root; k__type_1; p__1_1
UniRef90_A0A1M7ZXL3	Root; k__type_1; p__1_1
UniRef90_U2E6R7	Root; k__type_1; p__1_3
UniRef90_A0A2E5DYM8	Root; k__type_1; p__1_1
UniRef90_A0A1T4ZQH5	Root; k__type_1; p__1_1
UniRef90_A0A0Q9Q6Q2	Root; k__helio; p__helio_6
UniRef90_UPI000D06A531	Root; k__type_1; p__1_1
UniRef90_UPI00047DB4D0	Root; k__helio; p__helio_6
UniRef90_A0A0L1IRU3	Root; k__type_1
UniRef90_A0A1U7L6M4	Root; k__type_1; p__1_3
UniRef90_A0A293NMX4	Root; k__type_1; p__1_1
UniRef90_A0A2D7Q3T3	Root; k__type_1; p__1_1
UniRef90_A0A2E4BD70	Root; k__type_1; p__1_1
UniRef90_A0A1I3IKE0	Root; k__type_1; p__1_1
UniRef90_A0A0B4VB20	Root; k__type_1; p__1_1
UniRef90_A0A0B4VB21	Root; k__type_1; p__1_1
UniRef90_A0A2E0FJN8	Root; k__type_1; p__1_1
UniRef90_A0A0B4VC27	Root; k__type_1; p__1_1
UniRef90_A0A2E6G5U4	Root; k__type_1; p__1_1
UniRef90_A0A1Z9QZ88	Root; k__type_1; p__1_1
UniRef90_A0A0B4VC21	Root; k__type_1; p__1_1
UniRef90_A0A2E0V042	Root; k__helio; p__helio_5
UniRef90_A0A1L9R8P1	Root; k__type_1
UniRef90_C3VF32	Root; k__type_1; p__1_1
UniRef90_A0A0B4V9M1	Root; k__type_1; p__1_1
UniRef90_C3VF36	Root; k__type_1; p__1_1
UniRef90_Q6UMY2	Root; k__type_1; p__1_3
UniRef90_Q38MV7	Root; k__type_1; p__1_1
UniRef90_K7Y754	Root; k__type_1; p__1_1
UniRef90_A0A2D9NL37	Root; k__type_1; p__1_1
UniRef90_A0A2E4QFL4	Root; k__type_1; p__1_1
UniRef90_A0A0Q4L756	Root; k__type_1; p__1_3
UniRef90_A0A088DGS4	Root; k__type_1; p__1_1
UniRef90_A0A1H2GDL0	Root; k__type_1; p__1_1
UniRef90_K7XZX1	Root; k__type_1; p__1_1
UniRef90_L1JRS2	Root; k__type_1
UniRef90_A0A0F7SJJ9	Root; k__type_1; p__1_3
UniRef90_UPI000455CFD9	Root; k__type_1; p__1_3
UniRef90_Q1W8J5	Root; k__type_1; p__1_1
UniRef90_A0A2M8VQ78	Root; k__type_1; p__1_1
UniRef90_L1J8F1	Root; k__type_1; p__1_3
UniRef90_A0A0G4FEK1	Root; k__type_1; p__1_3
UniRef90_A0A0Q4BBJ7	Root; k__helio; p__helio_5
UniRef90_A0A0F9U0F6	Root; k__type_1; p__1_1
UniRef90_Q1W8J8	Root; k__type_1; p__1_1
UniRef90_B2ZSB9	Root; k__type_1; p__1_1
UniRef90_A0A1I6UR39	Root; k__helio; p__helio_4
UniRef90_A0A249L3P6	Root; k__helio; p__helio_6
UniRef90_A0A1Q9PER4	Root; k__helio; p__helio_4
UniRef90_S6D132	Root; k__type_1; p__1_1
UniRef90_A0A246FNJ7	Root; k__type_1; p__1_3
UniRef90_A0A164NZ31	Root; k__type_1
UniRef90_UPI0004BE41A1	Root; k__helio; p__helio_6
UniRef90_A8QLV6	Root; k__type_1; p__1_1
UniRef90_UPI00067829AA	Root; k__type_1; p__1_3
UniRef90_M7WZX8	Root; k__type_1; p__1_3
UniRef90_M1PFK4	Root; k__type_1; p__1_2
UniRef90_A0A0B4VBC4	Root; k__type_1
UniRef90_A0A0B4VBC7	Root; k__type_1; p__1_1
UniRef90_A0A0B1P8N0	Root; k__type_1; p__1_3
UniRef90_A0A1B9IEZ6	Root; k__type_1; p__1_3
UniRef90_A0A1B3MTT8	Root; k__type_1; p__1_1
UniRef90_A0A2E1UTV4	Root; k__type_1; p__1_1
UniRef90_A0A2E4J0C9	Root
UniRef90_A0A2E6KZG7	Root; k__type_1; p__1_1
UniRef90_L1K0X2	Root; k__type_1
UniRef90_A0A0A0R8B3	Root; k__type_1; p__1_3
UniRef90_A0A093W7X4	Root; k__type_1; p__1_1
UniRef90_E3RRZ8	Root; k__type_1; p__1_3
UniRef90_A0A1C6RQR7	Root; k__type_1; p__1_3
UniRef90_A0A2P8W550	Root; k__type_1; p__1_3
UniRef90_I3Y1T7	Root; k__type_1; p__1_3
UniRef90_W3VSK1	Root; k__type_1; p__1_3
UniRef90_A0A2P6MQ02	Root; k__type_1; p__1_1
UniRef90_UPI0004560F5D	Root; k__type_1; p__1_3
UniRef90_A0A1N7FYQ2	Root; k__type_1; p__1_3
UniRef90_H9ZSC3	Root; k__type_1; p__1_1
UniRef90_A0A285P275	Root; k__type_1; p__1_3
UniRef90_U2DQ06	Root; k__type_1; p__1_3
UniRef90_A0A2E3V233	Root; k__type_1; p__1_1
UniRef90_A0A1C5K4Q5	Root; k__type_1; p__1_1
UniRef90_A0A1Y2CSF8	Root; k__type_1; p__1_2
UniRef90_D2CWU6	Root; k__type_1; p__1_1
UniRef90_A0A2E9TTW1	Root; k__type_1; p__1_1
UniRef90_Q38P42	Root; k__type_1; p__1_1
UniRef90_A0A1Z8UUA9	Root; k__type_1
UniRef90_A0A2E6K508	Root; k__type_1; p__1_1
UniRef90_A0A0G4GC06	Root; k__helio
UniRef90_A0A150UT10	Root; k__type_1; p__1_3
UniRef90_M2MME4	Root; k__type_1; p__1_3
UniRef90_F6LY90	Root; k__type_1; p__1_1
UniRef90_A0A2G1WHF8	Root; k__type_1; p__1_3
UniRef90_A0A250X704	Root; k__type_1; p__1_1
UniRef90_A0A0B4VAN9	Root; k__type_1; p__1_1
UniRef90_A0A0B4VBA8	Root; k__type_1; p__1_1
UniRef90_A0A2E1CNX6	Root; k__type_1; p__1_1
UniRef90_K7YKA7	Root; k__type_1; p__1_1
UniRef90_A0A2P7YG35	Root; k__type_1; p__1_3
UniRef90_F9XBB4	Root; k__type_1; p__1_3
UniRef90_U1Q1M7	Root; k__type_1; p__1_3
UniRef90_A1YEL9	Root; k__type_1; p__1_1
UniRef90_A0A1V4TC71	Root; k__helio; p__helio_4
UniRef90_H3JSD2	Root; k__type_1; p__1_1
UniRef90_H3JSD3	Root; k__type_1; p__1_1
UniRef90_A0A1H8JGS5	Root; k__type_1; p__1_3
UniRef90_A0A2I7UGZ9	Root; k__type_1; p__1_1
UniRef90_A0A088FUU2	Root; k__type_1; p__1_1
UniRef90_UPI00041BCD3E	Root; k__type_1; p__1_3
UniRef90_A0A0B4VCF3	Root; k__type_1; p__1_1
UniRef90_Q4PNF2	Root; k__type_1; p__1_1
UniRef90_A0A0L0DQZ0	Root; k__type_1
UniRef90_A0A2D7FN06	Root; k__type_1; p__1_1
UniRef90_A0A2E8SF62	Root; k__type_1; p__1_1
UniRef90_A0A2E3K5P9	Root; k__type_1; p__1_1
UniRef90_A0A1F2X6K7	Root; k__helio; p__helio_6
UniRef90_A0A0P7AE36	Root; k__type_1; p__1_1
UniRef90_A0A094SN83	Root; k__type_1; p__1_1
UniRef90_A0A2P6P0M2	Root; k__type_1
UniRef90_A0A1Y2TC26	Root; k__type_1; p__1_3
UniRef90_B7KKH0	Root; k__type_1; p__1_3
UniRef90_U5TV23	Root; k__type_1; p__1_3
UniRef90_D8U7U1	Root; k__type_1; p__1_1
UniRef90_A0A2G4J9Z9	Root; k__type_1; p__1_1
UniRef90_A0A0B4VAP1	Root; k__type_1; p__1_1
UniRef90_A0A0B4VAP7	Root; k__type_1; p__1_1
UniRef90_A0A0B4VAP4	Root; k__type_1; p__1_1
UniRef90_A0A1L9RHR4	Root; k__type_1; p__1_3
UniRef90_A0A1A7QFJ4	Root; k__type_1; p__1_1
UniRef90_A0A094ALM8	Root; k__type_1; p__1_3
UniRef90_A0A1M4MTF8	Root; k__helio; p__helio_4
UniRef90_A0A0U4X424	Root; k__type_1; p__1_3
UniRef90_A0A0B4VA64	Root; k__type_1; p__1_1
UniRef90_UPI00035F05F2	Root; k__type_1; p__1_1
UniRef90_A0A135LS53	Root; k__type_1; p__1_3
UniRef90_UPI000A01A32F	Root; k__type_1; p__1_1
UniRef90_A0A0J0UV51	Root; k__helio
UniRef90_A8QLW8	Root; k__type_1; p__1_1
UniRef90_A0A0A0R828	Root; k__type_1; p__1_3
UniRef90_A0A194VHK0	Root; k__type_1; p__1_3
UniRef90_A0A1F7QKB5	Root; k__helio; p__helio_4
UniRef90_UPI0008FCB8D6	Root; k__type_1; p__1_3
UniRef90_A0A074TLY5	Root; k__type_1; p__1_1
UniRef90_D9MWL9	Root; k__type_1; p__1_3
UniRef90_A0A0B4VBN7	Root; k__type_1; p__1_1
UniRef90_D9MWL7	Root; k__type_1; p__1_3
UniRef90_D9MWL5	Root; k__type_1; p__1_3
UniRef90_A0A1Z8W8P1	Root; k__type_1; p__1_1
UniRef90_A0A285EAV3	Root; k__type_1; p__1_1
UniRef90_D9MWL0	Root; k__type_1; p__1_3
UniRef90_A0A0G2I1Q8	Root; k__type_1; p__1_3
UniRef90_UPI000B42F546	Root
UniRef90_L1JGN9	Root; k__type_1; p__1_1
UniRef90_UPI00082CC564	Root; k__helio; p__helio_6
UniRef90_W2SB74	Root; k__type_1; p__1_3
UniRef90_A0A0B4V8Z0	Root; k__type_1; p__1_1
UniRef90_G7E689	Root; k__type_1; p__1_3
UniRef90_K7Y5Q2	Root; k__type_1; p__1_1
